           0     -33.7376
  0.00725075     -33.7375
   0.0145015     -33.7373
   0.0217523     -33.7369
    0.029003     -33.7364
   0.0362538     -33.7357
   0.0435045      -33.735
   0.0507553     -33.7342
    0.058006     -33.7333
   0.0652568     -33.7326
   0.0652568     -33.7326
   0.0755807     -33.7327
   0.0859047     -33.7331
   0.0962286     -33.7336
    0.106553     -33.7343
    0.116876      -33.735
      0.1272     -33.7356
    0.137524     -33.7361
    0.147848     -33.7364
    0.158172     -33.7365
    0.158172     -33.7365
    0.170788     -33.7371
    0.183404     -33.7376
     0.19602     -33.7379
    0.208635      -33.738
    0.221251      -33.738
    0.233867     -33.7379
    0.246483     -33.7378
    0.259098     -33.7376
    0.271714     -33.7376

           0     -33.7318
  0.00725075     -33.7318
   0.0145015     -33.7315
   0.0217523     -33.7311
    0.029003     -33.7306
   0.0362538       -33.73
   0.0435045     -33.7294
   0.0507553     -33.7303
    0.058006     -33.7313
   0.0652568      -33.732
   0.0652568      -33.732
   0.0755807     -33.7321
   0.0859047     -33.7325
   0.0962286      -33.733
    0.106553     -33.7337
    0.116876     -33.7344
      0.1272      -33.735
    0.137524     -33.7355
    0.147848     -33.7359
    0.158172      -33.736
    0.158172      -33.736
    0.170788     -33.7352
    0.183404     -33.7339
     0.19602     -33.7325
    0.208635     -33.7324
    0.221251     -33.7323
    0.233867     -33.7322
    0.246483      -33.732
    0.259098     -33.7319
    0.271714     -33.7318

           0     -33.7261
  0.00725075     -33.7262
   0.0145015     -33.7265
   0.0217523     -33.7271
    0.029003     -33.7277
   0.0362538     -33.7285
   0.0435045     -33.7292
   0.0507553     -33.7284
    0.058006     -33.7275
   0.0652568     -33.7269
   0.0652568     -33.7269
   0.0755807      -33.727
   0.0859047     -33.7274
   0.0962286     -33.7279
    0.106553     -33.7286
    0.116876     -33.7293
      0.1272       -33.73
    0.137524     -33.7305
    0.147848     -33.7308
    0.158172     -33.7309
    0.158172     -33.7309
    0.170788     -33.7315
    0.183404      -33.732
     0.19602     -33.7323
    0.208635      -33.731
    0.221251     -33.7295
    0.233867     -33.7282
    0.246483     -33.7271
    0.259098     -33.7263
    0.271714     -33.7261

           0     -33.7204
  0.00725075     -33.7205
   0.0145015     -33.7208
   0.0217523     -33.7213
    0.029003      -33.722
   0.0362538     -33.7228
   0.0435045     -33.7237
   0.0507553     -33.7246
    0.058006     -33.7255
   0.0652568     -33.7262
   0.0652568     -33.7262
   0.0755807     -33.7263
   0.0859047     -33.7267
   0.0962286     -33.7273
    0.106553      -33.728
    0.116876     -33.7287
      0.1272     -33.7294
    0.137524     -33.7299
    0.147848     -33.7302
    0.158172     -33.7304
    0.158172     -33.7304
    0.170788     -33.7296
    0.183404     -33.7283
     0.19602     -33.7269
    0.208635     -33.7253
    0.221251     -33.7238
    0.233867     -33.7224
    0.246483     -33.7213
    0.259098     -33.7206
    0.271714     -33.7204

           0     -33.6909
  0.00725075     -33.6908
   0.0145015     -33.6906
   0.0217523     -33.6903
    0.029003     -33.6898
   0.0362538     -33.6893
   0.0435045     -33.6887
   0.0507553      -33.688
    0.058006     -33.6873
   0.0652568      -33.687
   0.0652568      -33.687
   0.0755807     -33.6869
   0.0859047     -33.6869
   0.0962286     -33.6868
    0.106553     -33.6867
    0.116876     -33.6866
      0.1272     -33.6865
    0.137524     -33.6865
    0.147848     -33.6864
    0.158172     -33.6864
    0.158172     -33.6864
    0.170788     -33.6867
    0.183404     -33.6874
     0.19602      -33.688
    0.208635     -33.6887
    0.221251     -33.6894
    0.233867       -33.69
    0.246483     -33.6905
    0.259098     -33.6908
    0.271714     -33.6909

           0     -33.6866
  0.00725075     -33.6866
   0.0145015     -33.6864
   0.0217523      -33.686
    0.029003     -33.6856
   0.0362538     -33.6851
   0.0435045     -33.6844
   0.0507553     -33.6845
    0.058006     -33.6852
   0.0652568     -33.6856
   0.0652568     -33.6856
   0.0755807     -33.6856
   0.0859047     -33.6855
   0.0962286     -33.6854
    0.106553     -33.6853
    0.116876     -33.6852
      0.1272     -33.6851
    0.137524     -33.6851
    0.147848     -33.6851
    0.158172     -33.6851
    0.158172     -33.6851
    0.170788     -33.6847
    0.183404     -33.6841
     0.19602     -33.6837
    0.208635     -33.6844
    0.221251     -33.6851
    0.233867     -33.6857
    0.246483     -33.6862
    0.259098     -33.6865
    0.271714     -33.6866

           0      -33.681
  0.00725075     -33.6811
   0.0145015     -33.6814
   0.0217523     -33.6818
    0.029003     -33.6824
   0.0362538      -33.683
   0.0435045     -33.6837
   0.0507553     -33.6838
    0.058006     -33.6831
   0.0652568     -33.6827
   0.0652568     -33.6827
   0.0755807     -33.6827
   0.0859047     -33.6826
   0.0962286     -33.6825
    0.106553     -33.6824
    0.116876     -33.6822
      0.1272     -33.6822
    0.137524     -33.6821
    0.147848     -33.6821
    0.158172     -33.6821
    0.158172     -33.6821
    0.170788     -33.6824
    0.183404      -33.683
     0.19602     -33.6835
    0.208635     -33.6828
    0.221251     -33.6822
    0.233867     -33.6817
    0.246483     -33.6813
    0.259098     -33.6811
    0.271714      -33.681

           0     -33.6768
  0.00725075     -33.6769
   0.0145015     -33.6771
   0.0217523     -33.6776
    0.029003     -33.6781
   0.0362538     -33.6788
   0.0435045     -33.6795
   0.0507553     -33.6803
    0.058006      -33.681
   0.0652568     -33.6814
   0.0652568     -33.6814
   0.0755807     -33.6813
   0.0859047     -33.6813
   0.0962286     -33.6811
    0.106553      -33.681
    0.116876     -33.6809
      0.1272     -33.6808
    0.137524     -33.6807
    0.147848     -33.6807
    0.158172     -33.6807
    0.158172     -33.6807
    0.170788     -33.6804
    0.183404     -33.6798
     0.19602     -33.6791
    0.208635     -33.6785
    0.221251     -33.6779
    0.233867     -33.6774
    0.246483     -33.6771
    0.259098     -33.6769
    0.271714     -33.6768

           0     -33.5902
  0.00725075     -33.5888
   0.0145015     -33.5847
   0.0217523      -33.578
    0.029003     -33.5689
   0.0362538     -33.5578
   0.0435045     -33.5451
   0.0507553     -33.5313
    0.058006      -33.518
   0.0652568     -33.5107
   0.0652568     -33.5107
   0.0755807     -33.5107
   0.0859047     -33.5107
   0.0962286     -33.5108
    0.106553     -33.5108
    0.116876     -33.5108
      0.1272     -33.5108
    0.137524     -33.5108
    0.147848     -33.5108
    0.158172     -33.5108
    0.158172     -33.5108
    0.170788     -33.5182
    0.183404     -33.5315
     0.19602     -33.5452
    0.208635     -33.5579
    0.221251      -33.569
    0.233867      -33.578
    0.246483     -33.5847
    0.259098     -33.5888
    0.271714     -33.5902

           0     -33.5862
  0.00725075     -33.5848
   0.0145015     -33.5807
   0.0217523      -33.574
    0.029003     -33.5649
   0.0362538     -33.5538
   0.0435045      -33.541
   0.0507553     -33.5273
    0.058006      -33.514
   0.0652568     -33.5066
   0.0652568     -33.5066
   0.0755807     -33.5066
   0.0859047     -33.5067
   0.0962286     -33.5067
    0.106553     -33.5067
    0.116876     -33.5067
      0.1272     -33.5067
    0.137524     -33.5067
    0.147848     -33.5068
    0.158172     -33.5068
    0.158172     -33.5068
    0.170788     -33.5142
    0.183404     -33.5275
     0.19602     -33.5412
    0.208635     -33.5539
    0.221251      -33.565
    0.233867      -33.574
    0.246483     -33.5807
    0.259098     -33.5848
    0.271714     -33.5862

           0     -33.5449
  0.00725075     -33.5437
   0.0145015     -33.5398
   0.0217523     -33.5336
    0.029003     -33.5253
   0.0362538     -33.5151
   0.0435045     -33.5035
   0.0507553     -33.4916
    0.058006     -33.4812
   0.0652568     -33.4832
   0.0652568     -33.4832
   0.0755807     -33.4832
   0.0859047     -33.4834
   0.0962286     -33.4836
    0.106553     -33.4838
    0.116876     -33.4841
      0.1272     -33.4844
    0.137524     -33.4846
    0.147848     -33.4847
    0.158172     -33.4847
    0.158172     -33.4847
    0.170788     -33.4819
    0.183404     -33.4919
     0.19602     -33.5038
    0.208635     -33.5153
    0.221251     -33.5254
    0.233867     -33.5337
    0.246483     -33.5399
    0.259098     -33.5437
    0.271714     -33.5449

           0     -33.5421
  0.00725075     -33.5408
   0.0145015      -33.537
   0.0217523     -33.5308
    0.029003     -33.5224
   0.0362538     -33.5121
   0.0435045     -33.5006
   0.0507553     -33.4885
    0.058006     -33.4779
   0.0652568     -33.4791
   0.0652568     -33.4791
   0.0755807     -33.4792
   0.0859047     -33.4793
   0.0962286     -33.4796
    0.106553     -33.4798
    0.116876     -33.4801
      0.1272     -33.4803
    0.137524     -33.4805
    0.147848     -33.4807
    0.158172     -33.4807
    0.158172     -33.4807
    0.170788     -33.4785
    0.183404     -33.4888
     0.19602     -33.5009
    0.208635     -33.5124
    0.221251     -33.5225
    0.233867     -33.5309
    0.246483      -33.537
    0.259098     -33.5408
    0.271714     -33.5421

           0     -33.4694
  0.00725075     -33.4694
   0.0145015     -33.4692
   0.0217523      -33.469
    0.029003     -33.4687
   0.0362538     -33.4684
   0.0435045     -33.4682
   0.0507553     -33.4684
    0.058006      -33.476
   0.0652568     -33.4766
   0.0652568     -33.4766
   0.0755807     -33.4767
   0.0859047     -33.4767
   0.0962286     -33.4767
    0.106553     -33.4768
    0.116876     -33.4768
      0.1272     -33.4769
    0.137524     -33.4769
    0.147848     -33.4769
    0.158172     -33.4769
    0.158172     -33.4769
    0.170788     -33.4773
    0.183404     -33.4694
     0.19602     -33.4683
    0.208635     -33.4685
    0.221251     -33.4688
    0.233867     -33.4691
    0.246483     -33.4693
    0.259098     -33.4694
    0.271714     -33.4694

           0      -33.465
  0.00725075      -33.465
   0.0145015     -33.4649
   0.0217523     -33.4646
    0.029003     -33.4644
   0.0362538     -33.4641
   0.0435045     -33.4639
   0.0507553     -33.4642
    0.058006      -33.472
   0.0652568      -33.473
   0.0652568      -33.473
   0.0755807      -33.473
   0.0859047      -33.473
   0.0962286     -33.4731
    0.106553     -33.4731
    0.116876     -33.4732
      0.1272     -33.4732
    0.137524     -33.4732
    0.147848     -33.4732
    0.158172     -33.4732
    0.158172     -33.4732
    0.170788     -33.4733
    0.183404     -33.4652
     0.19602      -33.464
    0.208635     -33.4641
    0.221251     -33.4644
    0.233867     -33.4647
    0.246483     -33.4649
    0.259098      -33.465
    0.271714      -33.465

           0     -33.4593
  0.00725075     -33.4594
   0.0145015     -33.4595
   0.0217523     -33.4597
    0.029003       -33.46
   0.0362538     -33.4603
   0.0435045     -33.4607
   0.0507553     -33.4635
    0.058006     -33.4669
   0.0652568      -33.467
   0.0652568      -33.467
   0.0755807      -33.467
   0.0859047     -33.4669
   0.0962286     -33.4667
    0.106553     -33.4664
    0.116876     -33.4661
      0.1272     -33.4659
    0.137524     -33.4657
    0.147848     -33.4655
    0.158172     -33.4655
    0.158172     -33.4655
    0.170788     -33.4656
    0.183404     -33.4642
     0.19602     -33.4618
    0.208635     -33.4609
    0.221251     -33.4604
    0.233867       -33.46
    0.246483     -33.4596
    0.259098     -33.4594
    0.271714     -33.4593

           0      -33.455
  0.00725075      -33.455
   0.0145015     -33.4551
   0.0217523     -33.4553
    0.029003     -33.4556
   0.0362538     -33.4559
   0.0435045     -33.4564
   0.0507553     -33.4594
    0.058006     -33.4628
   0.0652568     -33.4631
   0.0652568     -33.4631
   0.0755807      -33.463
   0.0859047     -33.4629
   0.0962286     -33.4627
    0.106553     -33.4624
    0.116876     -33.4622
      0.1272     -33.4619
    0.137524     -33.4617
    0.147848     -33.4615
    0.158172     -33.4615
    0.158172     -33.4615
    0.170788     -33.4616
    0.183404     -33.4601
     0.19602     -33.4575
    0.208635     -33.4565
    0.221251      -33.456
    0.233867     -33.4556
    0.246483     -33.4552
    0.259098      -33.455
    0.271714      -33.455

           0     -33.4314
  0.00725075       -33.43
   0.0145015     -33.4261
   0.0217523     -33.4197
    0.029003     -33.4233
   0.0362538      -33.434
   0.0435045     -33.4463
   0.0507553     -33.4562
    0.058006      -33.456
   0.0652568     -33.4519
   0.0652568     -33.4519
   0.0755807     -33.4519
   0.0859047     -33.4519
   0.0962286     -33.4519
    0.106553     -33.4519
    0.116876     -33.4519
      0.1272     -33.4519
    0.137524     -33.4518
    0.147848     -33.4518
    0.158172     -33.4518
    0.158172     -33.4518
    0.170788     -33.4555
    0.183404     -33.4543
     0.19602      -33.445
    0.208635     -33.4333
    0.221251     -33.4229
    0.233867     -33.4198
    0.246483     -33.4261
    0.259098       -33.43
    0.271714     -33.4314

           0     -33.4266
  0.00725075     -33.4253
   0.0145015     -33.4213
   0.0217523     -33.4154
    0.029003     -33.4193
   0.0362538       -33.43
   0.0435045     -33.4422
   0.0507553      -33.452
    0.058006      -33.452
   0.0652568     -33.4482
   0.0652568     -33.4482
   0.0755807     -33.4482
