0.000000 -33.609800
0.000000 -33.460125
0.000000 -33.310450
0.000000 -33.160775
0.000000 -33.011100
0.000000 -32.861425
0.000000 -32.711750
0.000000 -32.562075
0.000000 -32.412400
0.000000 -32.262725
0.000000 -32.113050
0.000012 -31.963375
0.003343 -31.813700
0.096536 -31.664025
0.309834 -31.514350
0.290151 -31.364675
0.585175 -31.215000
0.428992 -31.065325
0.221789 -30.915650
0.107188 -30.765975
0.022610 -30.616300
0.000742 -30.466625
0.000003 -30.316950
0.000000 -30.167275
0.000000 -30.017600
0.000000 -29.867925
0.000000 -29.718250
0.000000 -29.568575
0.000000 -29.418900
0.000000 -29.269225
0.000000 -29.119550
0.000000 -28.969875
0.000000 -28.820200
0.000000 -28.670525
0.000000 -28.520850
0.000000 -28.371175
0.000000 -28.221500
0.000000 -28.071825
0.000000 -27.922150
0.000000 -27.772475
0.000000 -27.622800
0.000000 -27.473125
0.000000 -27.323450
0.000000 -27.173775
0.000000 -27.024100
0.000000 -26.874425
0.000000 -26.724750
0.000000 -26.575075
0.000000 -26.425400
0.000000 -26.275725
0.000000 -26.126050
0.000000 -25.976375
0.000000 -25.826700
0.000000 -25.677025
0.000000 -25.527350
0.000000 -25.377675
0.000000 -25.228000
0.000000 -25.078325
0.000000 -24.928650
0.000000 -24.778975
0.000000 -24.629300
0.000000 -24.479625
0.000000 -24.329950
0.000000 -24.180275
0.000000 -24.030600
0.000000 -23.880925
0.000000 -23.731250
0.000000 -23.581575
0.000000 -23.431900
0.000000 -23.282225
0.000000 -23.132550
0.000000 -22.982875
0.000000 -22.833200
0.000000 -22.683525
0.000006 -22.533850
0.000470 -22.384175
0.010200 -22.234500
0.030709 -22.084825
0.014770 -21.935150
0.014012 -21.785475
0.015500 -21.635800
0.017170 -21.486125
0.004879 -21.336450
0.000167 -21.186775
0.000001 -21.037100
0.000000 -20.887425
0.000000 -20.737750
0.000000 -20.588075
0.000000 -20.438400
0.000000 -20.288725
0.000000 -20.139050
0.000000 -19.989375
0.000000 -19.839700
0.000000 -19.690025
0.000000 -19.540350
0.000000 -19.390675
0.000000 -19.241000
0.000000 -19.091325
0.000000 -18.941650
0.000000 -18.791975
0.000000 -18.642300
0.000000 -18.492625
0.000000 -18.342950
0.000002 -18.193275
0.000123 -18.043600
0.001985 -17.893925
0.009635 -17.744250
0.020845 -17.594575
0.026966 -17.444900
0.032998 -17.295225
0.058281 -17.145550
0.071766 -16.995875
0.053449 -16.846200
0.049165 -16.696525
0.033112 -16.546850
0.031957 -16.397175
0.031889 -16.247500
0.018643 -16.097825
0.006779 -15.948150
0.001160 -15.798475
0.000037 -15.648800
0.000000 -15.499125
0.000000 -15.349450
0.000000 -15.199775
0.000000 -15.050100
0.000000 -14.900425
0.000000 -14.750750
0.000000 -14.601075
0.000000 -14.451400
0.000000 -14.301725
0.000000 -14.152050
0.000000 -14.002375
0.000000 -13.852700
0.000000 -13.703025
0.000000 -13.553350
0.000000 -13.403675
0.000000 -13.254000
0.000000 -13.104325
0.000000 -12.954650
0.000000 -12.804975
0.000000 -12.655300
0.000000 -12.505625
0.000000 -12.355950
0.000000 -12.206275
0.000000 -12.056600
0.000000 -11.906925
0.000000 -11.757250
0.000000 -11.607575
0.000000 -11.457900
0.000000 -11.308225
0.000000 -11.158550
0.000000 -11.008875
0.000000 -10.859200
0.000000 -10.709525
0.000000 -10.559850
0.000000 -10.410175
0.000000 -10.260500
0.000000 -10.110825
0.000000 -9.961150
0.000000 -9.811475
0.000000 -9.661800
0.000000 -9.512125
0.000000 -9.362450
0.000000 -9.212775
0.000000 -9.063100
0.000000 -8.913425
0.000000 -8.763750
0.000000 -8.614075
0.000000 -8.464400
0.000000 -8.314725
0.000000 -8.165050
0.000000 -8.015375
0.000000 -7.865700
0.000000 -7.716025
0.000000 -7.566350
0.000000 -7.416675
0.000000 -7.267000
0.000000 -7.117325
0.000000 -6.967650
0.000000 -6.817975
0.000000 -6.668300
0.000000 -6.518625
0.000000 -6.368950
0.000000 -6.219275
0.000000 -6.069600
0.000007 -5.919925
0.002178 -5.770250
0.104939 -5.620575
1.634520 -5.470900
7.407326 -5.321225
13.092539 -5.171550
11.723637 -5.021875
11.932672 -4.872200
13.902099 -4.722525
14.620204 -4.572850
13.711379 -4.423175
13.647246 -4.273500
15.028559 -4.123825
14.113738 -3.974150
15.040363 -3.824475
15.678906 -3.674800
14.678693 -3.525125
15.043421 -3.375450
16.475444 -3.225775
17.005143 -3.076100
17.681471 -2.926425
17.550632 -2.776750
15.474674 -2.627075
16.291439 -2.477400
19.044048 -2.327725
18.635733 -2.178050
18.510472 -2.028375
21.396623 -1.878700
22.059358 -1.729025
21.683236 -1.579350
21.358958 -1.429675
21.778740 -1.280000
19.514958 -1.130325
15.874086 -0.980650
12.891366 -0.830975
7.692748 -0.681300
1.699323 -0.531625
0.056121 -0.381950
0.000206 -0.232275
0.000000 -0.082600
0.000000 0.067075
0.000000 0.216750
0.000000 0.366425
0.000000 0.516100
0.000000 0.665775
0.000000 0.815450
0.000000 0.965125
0.000000 1.114800
0.000008 1.264475
0.002274 1.414150
0.071661 1.563825
0.402063 1.713500
0.828069 1.863175
0.794105 2.012850
0.766136 2.162525
0.929245 2.312200
0.692178 2.461875
0.874088 2.611550
1.484380 2.761225
2.383105 2.910900
2.573598 3.060575
2.906567 3.210250
3.587002 3.359925
3.564127 3.509600
3.935491 3.659275
