0.000000 -19.374900
0.008333 -19.567200
0.016667 -19.516300
0.025000 -19.240100
0.033333 -18.754300
0.041667 -18.081300
0.050000 -17.213600
0.058333 -16.142900
0.066667 -14.859500
0.075000 -13.430100
0.083333 -11.912700
0.091667 -10.386900
0.100000 -8.953610
0.108333 -7.631820
0.116667 -6.437090
0.125000 -5.420470
0.133333 -4.618530
0.141667 -4.061820
0.150000 -3.767200
0.158334 -3.707540
0.166666 -3.840540
0.175000 -4.170870
0.183333 -4.673130
0.191667 -5.290180
0.200000 -5.947020
0.208334 -6.574630
0.216666 -7.116350
0.225000 -7.556650
0.233333 -7.931030
0.241667 -8.301860
0.250000 -8.485940
0.258334 -8.301860
0.266666 -7.931030
0.275000 -7.556650
0.283333 -7.116350
0.291667 -6.574630
0.300000 -5.947020
0.308334 -5.290180
0.316666 -4.673130
0.325000 -4.170870
0.333333 -3.840540
0.341667 -3.707540
0.350000 -3.767200
0.358334 -4.061820
0.366666 -4.618530
0.375000 -5.420470
0.383333 -6.437090
0.391667 -7.631820
0.399999 -8.953610
0.408333 -10.386900
0.416666 -11.912700
0.425000 -13.430100
0.433333 -14.859500
0.441667 -16.142900
0.449999 -17.213600
0.458333 -18.081300
0.466666 -18.754300
0.475000 -19.240100
0.483333 -19.516300
0.491667 -19.567200
0.499999 -19.374900
0.508333 -18.949000
0.516667 -18.308400
0.525000 -17.490400
0.533334 -16.526300
0.541667 -15.455000
0.550001 -14.344600
0.558333 -13.244200
0.566667 -12.152100
0.575000 -11.034200
0.583334 -9.885730
0.591667 -8.713510
0.600001 -7.606270
0.608333 -6.589230
0.616667 -5.721230
0.625000 -5.054890
0.633334 -4.615080
0.641666 -4.373750
0.650000 -4.338000
0.658333 -4.497210
0.666667 -4.871710
0.675000 -5.515160
0.683334 -6.398800
0.691666 -7.448790
0.700000 -8.557450
0.708333 -9.616590
0.716667 -10.539100
0.725000 -11.270600
0.733334 -11.806400
0.741666 -12.160100
0.750000 -12.294000
0.758333 -12.160100
0.766667 -11.806400
0.775000 -11.270600
0.783334 -10.539100
0.791666 -9.616590
0.800000 -8.557450
0.808333 -7.448790
0.816667 -6.398800
0.825000 -5.515160
0.833334 -4.871710
0.841666 -4.497210
0.850000 -4.338000
0.858333 -4.373750
0.866667 -4.615080
0.875000 -5.054890
0.883333 -5.721230
0.891666 -6.589230
0.900000 -7.606270
0.908333 -8.713510
0.916667 -9.885730
0.924999 -11.034200
0.933333 -12.152100
0.941666 -13.244200
0.950000 -14.344600
0.958333 -15.455000
0.966667 -16.526300
0.974999 -17.490400
0.983333 -18.308400
0.991666 -18.949000

