0.000000 -0.069100
0.011905 -0.063000
0.023809 -0.057000
0.035714 -0.049300
0.047619 -0.039700
0.059524 -0.035200
0.071429 -0.037000
0.083333 -0.047300
0.095238 -0.071300
0.107143 -0.103850
0.119048 -0.133840
0.130952 -0.154360
0.142857 -0.159940
0.154762 -0.153380
0.166667 -0.147580
0.178571 -0.140460
0.190477 -0.131100
0.202381 -0.113370
0.214286 -0.087190
0.226190 -0.059750
0.238095 -0.028330
0.249999 0.007020
0.261905 0.046450
0.273810 0.083550
0.285714 0.109650
0.297619 0.137200
0.309523 0.166800
0.321428 0.200620
0.333334 0.241700
0.345239 0.293480
0.357143 0.350500
0.369047 0.406440
0.380952 0.460640
0.392856 0.511160
0.404763 0.558180
0.416667 0.607200
0.428572 0.653500
0.440476 0.689200
0.452381 0.713700
0.464285 0.727200
0.476191 0.731400
0.488096 0.726500
0.500000 0.711800
0.511905 0.686500
0.523809 0.651800
0.535714 0.610600
0.547620 0.568100
0.559524 0.521500
0.571429 0.472100
0.583333 0.418000
0.595238 0.376340
0.607142 0.349350
0.619049 0.327550
0.630953 0.299970
0.642857 0.267610
0.654762 0.227120
0.666666 0.175170
0.678571 0.115230
0.690475 0.061450
0.702382 0.016730
0.714286 -0.020150
0.726191 -0.054390
0.738095 -0.085460
0.749999 -0.108910
0.761904 -0.137210
0.773810 -0.161650
0.785715 -0.180060
0.797619 -0.186340
0.809524 -0.175870
0.821428 -0.150780
0.833333 -0.118820
0.845239 -0.093750
0.857143 -0.086290
0.869048 -0.076690
0.880952 -0.065100
0.892857 -0.057100
0.904761 -0.048500
0.916667 -0.039900
0.928572 -0.032400
0.940476 -0.034300
0.952381 -0.044500
0.964285 -0.058300
0.976190 -0.065400
0.988096 -0.068500
1.000000 -0.072100
1.011905 -0.078400
1.023809 -0.087000
1.035714 -0.095500
1.047618 -0.100100
1.059525 -0.101400
1.071429 -0.098300
1.083334 -0.089200
1.095238 -0.067200
1.107142 -0.036980
1.119047 -0.010540
1.130953 0.004310
1.142858 0.011530
1.154762 0.007010
1.166667 -0.006240
1.178571 -0.023500
1.190476 -0.041590
1.202382 -0.056780
1.214286 -0.068910
1.226191 -0.077810
1.238095 -0.084310
1.250000 -0.094670
1.261904 -0.100790
1.273810 -0.106630
1.285715 -0.108770
1.297619 -0.106700
1.309524 -0.097710
1.321428 -0.079510
1.333333 -0.062300
1.345237 -0.050260
1.357143 -0.045870
1.369048 -0.042070
1.380952 -0.041340
1.392857 -0.041380
1.404761 -0.040600
1.416666 -0.037700
1.428572 -0.034700
1.440477 -0.034800
1.452381 -0.039400
1.464286 -0.045600
1.476190 -0.050000
1.488094 -0.053300
1.500001 -0.057600
1.511905 -0.062500
1.523810 -0.067800
1.535714 -0.072000
1.547619 -0.075200
1.559523 -0.078500
1.571429 -0.082200
1.583334 -0.084900
1.595238 -0.082800
1.607143 -0.075570
1.619047 -0.067020
1.630952 -0.059980
1.642858 -0.056970
1.654762 -0.057870
1.666667 -0.063140
1.678571 -0.070510
1.690476 -0.079040
1.702380 -0.082100
1.714287 -0.082830
1.726191 -0.085050
1.738095 -0.085770
1.750000 -0.087480
1.761904 -0.088440
1.773809 -0.086600
1.785706 -0.085090
1.797618 -0.082000
1.809529 -0.074400
1.821423 -0.064280
1.833335 -0.055850
1.845246 -0.051110
1.857140 -0.052220
1.869052 -0.057340
1.880946 -0.067420
1.892857 -0.085480
1.904769 -0.104600
1.916663 -0.117800
1.928574 -0.121700
1.940468 -0.118200
1.952380 -0.108400
1.964291 -0.096400
1.976185 -0.085500
1.988096 -0.076500

