0.000000 -16.387300
0.011905 -16.306500
0.023809 -16.036700
0.035714 -15.567000
0.047619 -14.879100
0.059524 -13.988100
0.071429 -12.963600
0.083333 -11.865500
0.095238 -10.807900
0.107143 -9.923670
0.119048 -9.282460
0.130952 -8.876910
0.142857 -8.627820
0.154762 -8.446550
0.166667 -8.336350
0.178571 -8.330900
0.190477 -8.429240
0.202381 -8.645440
0.214286 -8.911670
0.226190 -9.087860
0.238095 -9.167750
0.249999 -9.148900
0.261905 -8.975110
0.273810 -8.673470
0.285714 -8.297310
0.297619 -7.918550
0.309523 -7.549630
0.321428 -7.263740
0.333334 -7.100740
0.345239 -6.996890
0.357143 -6.941480
0.369047 -6.994080
0.380952 -7.237590
0.392856 -7.681590
0.404763 -8.306910
0.416667 -9.056920
0.428572 -9.849770
0.440476 -10.639900
0.452381 -11.380900
0.464285 -12.009100
0.476191 -12.489900
0.488096 -12.820600
0.500000 -12.983800
0.511905 -12.976200
0.523809 -12.796500
0.535714 -12.454900
0.547620 -11.934800
0.559524 -11.269700
0.571429 -10.517000
0.583333 -9.742620
0.595238 -8.965500
0.607142 -8.259490
0.619047 -7.697720
0.630953 -7.329760
0.642857 -7.164530
0.654762 -7.152310
0.666666 -7.251670
0.678571 -7.473740
0.690475 -7.801710
0.702382 -8.211870
0.714286 -8.632610
0.726191 -9.049610
0.738095 -9.329670
0.749999 -9.459560
0.761904 -9.472650
0.773810 -9.393380
0.785715 -9.187850
0.797619 -8.866280
0.809524 -8.595960
0.821428 -8.378860
0.833333 -8.264310
0.845239 -8.265730
0.857143 -8.404550
0.869048 -8.648450
0.880952 -9.046860
0.892857 -9.674140
0.904761 -10.551800
0.916667 -11.600700
0.928572 -12.698700
0.940476 -13.754500
0.952381 -14.695800
0.964285 -15.436200
0.976190 -15.957300
0.988096 -16.270000
