0.000000 -15.203500
0.011905 -15.077900
0.023809 -14.770000
0.035714 -14.274600
0.047619 -13.582000
0.059524 -12.720400
0.071429 -11.768400
0.083333 -10.787100
0.095238 -9.848520
0.107143 -9.061430
0.119048 -8.485060
0.130952 -8.113940
0.142857 -7.911710
0.154762 -7.815820
0.166667 -7.815880
0.178571 -7.929950
0.190477 -8.152580
0.202381 -8.448940
0.214286 -8.754960
0.226190 -9.015300
0.238095 -9.162610
0.249999 -9.187470
0.261905 -9.081160
0.273810 -8.859650
0.285714 -8.541230
0.297619 -8.193480
0.309523 -7.868680
0.321428 -7.626110
0.333334 -7.518110
0.345239 -7.525030
0.357143 -7.639530
0.369047 -7.903980
0.380952 -8.388460
0.392856 -9.099520
0.404763 -10.012500
0.416667 -11.038400
0.428572 -12.080500
0.440476 -13.079800
0.452381 -13.971300
0.464285 -14.683200
0.476191 -15.192400
0.488096 -15.505600
0.500000 -15.623700
0.511905 -15.538400
0.523809 -15.252700
0.535714 -14.758800
0.547620 -14.055900
0.559524 -13.181100
0.571429 -12.214000
0.583333 -11.213700
0.595238 -10.244800
0.607142 -9.407420
0.619049 -8.759980
0.630953 -8.317850
0.642857 -8.059330
0.654762 -7.907990
0.666666 -7.859500
0.678571 -7.931840
0.690475 -8.123120
0.702382 -8.401960
0.714286 -8.703220
0.726191 -8.962630
0.738095 -9.128800
0.749999 -9.154780
0.761904 -9.065150
0.773810 -8.861650
0.785715 -8.553320
0.797619 -8.211510
0.809524 -7.895350
0.821428 -7.681230
0.833333 -7.583710
0.845239 -7.607960
0.857143 -7.727750
0.869048 -7.966660
0.880952 -8.399980
0.892857 -9.073230
0.904761 -9.981880
0.916667 -11.037300
0.928572 -12.118700
0.940476 -13.155800
0.952381 -14.074700
0.964285 -14.800800
0.976190 -15.307100
0.988096 -15.609900
1.000000 -15.718000
1.011905 -15.630500
1.023809 -15.347200
1.035714 -14.857900
1.047618 -14.145700
1.059525 -13.239700
1.071429 -12.214000
1.083333 -11.142400
1.095238 -10.093800
1.107142 -9.188070
1.119047 -8.512750
1.130953 -8.074440
1.142858 -7.827140
1.154762 -7.697640
1.166667 -7.670800
1.178571 -7.769420
1.190476 -7.988320
1.202382 -8.303400
1.214286 -8.621540
1.226191 -8.924400
1.238095 -9.129550
1.250000 -9.190870
1.261904 -9.154450
1.273810 -8.978830
1.285715 -8.702280
1.297619 -8.389860
1.309524 -8.097440
1.321428 -7.888250
1.333333 -7.798460
1.345237 -7.832580
1.357143 -7.979970
1.369048 -8.225360
1.380952 -8.634520
1.392857 -9.267620
1.404761 -10.132800
1.416666 -11.155600
1.428572 -12.216700
1.440477 -13.237000
1.452381 -14.146400
1.464285 -14.863400
1.476190 -15.355600
1.488094 -15.633500
1.500001 -15.715000
1.511905 -15.600800
1.523810 -15.297400
1.535714 -14.795800
1.547619 -14.080900
1.559523 -13.168300
1.571429 -12.127700
1.583334 -11.030100
1.595238 -9.950990
1.607143 -9.009480
1.619047 -8.309620
1.630952 -7.867480
1.642858 -7.631810
1.654762 -7.518960
1.666667 -7.506450
1.678571 -7.604070
1.690476 -7.823350
1.702380 -8.133950
1.714286 -8.483760
1.726191 -8.806800
1.738096 -9.039610
1.750000 -9.158980
1.761904 -9.163390
1.773809 -9.019260
1.785706 -8.770150
1.797618 -8.500970
1.809529 -8.228400
1.821423 -8.032700
1.833335 -7.955160
1.845246 -7.993360
1.857140 -8.124410
1.869052 -8.358620
1.880946 -8.762730
1.892857 -9.372390
1.904769 -10.184500
1.916662 -11.131400
1.928574 -12.102800
1.940468 -13.021100
1.952379 -13.830500
1.964291 -14.464700
1.976185 -14.898300
1.988096 -15.142100

