0.000000 -20.209000
0.008333 -19.991200
0.016667 -19.464800
0.025000 -18.713400
0.033333 -17.829900
0.041667 -16.890300
0.050000 -15.910000
0.058333 -14.844000
0.066667 -13.616100
0.075000 -12.237600
0.083333 -10.752900
0.091667 -9.227620
0.100000 -7.780130
0.108333 -6.512090
0.116667 -5.487100
0.125000 -4.726080
0.133333 -4.191100
0.141667 -3.836750
0.150000 -3.695800
0.158334 -3.773310
0.166666 -4.072750
0.175000 -4.635360
0.183333 -5.436690
0.191667 -6.410090
0.200000 -7.443300
0.208334 -8.434290
0.216666 -9.289200
0.225000 -9.963230
0.233333 -10.453300
0.241667 -10.801100
0.250000 -10.941300
0.258334 -10.801100
0.266666 -10.453400
0.275000 -9.963430
0.283333 -9.289460
0.291667 -8.434600
0.300000 -7.443650
0.308334 -6.410450
0.316666 -5.437040
0.325000 -4.635650
0.333333 -4.073010
0.341667 -3.773530
0.350000 -3.696020
0.358334 -3.836930
0.366666 -4.191320
0.375000 -4.726300
0.383333 -5.487230
0.391667 -6.512180
0.399999 -7.780220
0.408333 -9.227730
0.416666 -10.753100
0.425000 -12.237800
0.433333 -13.616300
0.441667 -14.844200
0.449999 -15.910100
0.458333 -16.890400
0.466666 -17.829800
0.475000 -18.713300
0.483333 -19.464700
0.491667 -19.991100
0.499999 -20.208900
0.508333 -20.083200
0.516666 -19.628200
0.525000 -18.914400
0.533334 -18.032800
0.541667 -17.074900
0.550001 -16.080700
0.558333 -15.032800
0.566667 -13.854500
0.575000 -12.522400
0.583334 -11.070300
0.591667 -9.557690
0.600001 -8.107270
0.608333 -6.809410
0.616667 -5.756840
0.625000 -4.989840
0.633334 -4.493080
0.641666 -4.191870
0.650000 -4.118840
0.658333 -4.275440
0.666667 -4.651640
0.675000 -5.288860
0.683334 -6.163440
0.691666 -7.207380
0.700000 -8.310080
0.708333 -9.365500
0.716667 -10.278900
0.725000 -11.000700
0.733334 -11.527800
0.741666 -11.890800
0.750000 -12.033800
0.758333 -11.887000
0.766667 -11.501300
0.775000 -10.951300
0.783334 -10.220900
0.791666 -9.302280
0.800000 -8.241590
0.808333 -7.128920
0.816667 -6.071300
0.825000 -5.182170
0.833334 -4.536600
0.841666 -4.164520
0.850000 -4.030310
0.858333 -4.126840
0.866667 -4.449430
0.875000 -4.958320
0.883333 -5.710580
0.891666 -6.741230
0.900000 -8.016490
0.908333 -9.471110
0.916667 -10.984900
0.924999 -12.444500
0.933333 -13.797800
0.941666 -14.994000
0.950000 -16.037200
0.958333 -17.005700
0.966667 -17.942300
0.974999 -18.817300
0.983333 -19.552500
0.991666 -20.048200
1.000000 -20.229300
1.008333 -20.063000
1.016667 -19.577200
1.024999 -18.844300
1.033333 -17.963300
1.041666 -17.016700
1.050000 -16.039500
1.058334 -14.996100
1.066667 -13.807500
1.075001 -12.460900
1.083333 -11.004300
1.091667 -9.488620
1.100000 -8.034660
1.108334 -6.746690
1.116667 -5.708690
1.125000 -4.951090
1.133333 -4.452260
1.141667 -4.141050
1.150000 -4.058650
1.158334 -4.205740
1.166666 -4.581640
1.175000 -5.224020
1.183333 -6.107420
1.191667 -7.159020
1.200000 -8.268050
1.208334 -9.326660
1.216666 -10.243500
1.225000 -10.969300
1.233333 -11.507800
1.241667 -11.883000
1.250000 -12.029500
1.258334 -11.883000
1.266665 -11.507800
1.274995 -10.969300
1.283338 -10.243600
1.291668 -9.326700
1.299998 -8.268090
1.308329 -7.159070
1.316671 -6.107470
1.325002 -5.224080
1.333332 -4.581720
1.341662 -4.205830
1.350005 -4.058770
1.358335 -4.141190
1.366665 -4.452420
1.374995 -4.951260
1.383338 -5.708860
1.391668 -6.746860
1.399998 -8.034820
1.408328 -9.488790
1.416671 -11.004400
1.425001 -12.461100
1.433332 -13.807700
1.441662 -14.996200
1.450005 -16.039600
1.458335 -17.016900
1.466665 -17.963500
1.474995 -18.844400
1.483338 -19.577300
1.491668 -20.063100
1.499998 -20.229300
1.508328 -20.048200
1.516671 -19.552500
1.525001 -18.817300
1.533331 -17.942200
1.541662 -17.005700
1.550004 -16.037100
1.558335 -14.993800
1.566665 -13.797600
1.574995 -12.444300
1.583338 -10.984700
1.591668 -9.470940
1.599998 -8.016320
1.608328 -6.741070
1.616671 -5.710430
1.625001 -4.958180
1.633331 -4.449300
1.641661 -4.126730
1.650004 -4.030230
1.658334 -4.164460
1.666665 -4.536550
1.674995 -5.182130
1.683338 -6.071260
1.691668 -7.128890
1.699998 -8.241560
1.708328 -9.302270
1.716671 -10.220900
1.725001 -10.951300
1.733331 -11.501300
1.741661 -11.887000
1.750004 -12.033800
1.758334 -11.890900
1.766664 -11.527800
1.774995 -11.000800
1.783337 -10.279000
1.791668 -9.365580
1.799998 -8.310170
1.808328 -7.207480
1.816671 -6.163530
1.825001 -5.288940
1.833331 -4.651720
1.841661 -4.275520
1.850004 -4.118940
1.858334 -4.192000
1.866664 -4.493200
1.874994 -4.989960
1.883337 -5.756940
1.891667 -6.809480
1.899998 -8.107300
1.908328 -9.557700
1.916671 -11.070300
1.925001 -12.522500
1.933331 -13.854600
1.941661 -15.032900
1.950004 -16.080900
1.958334 -17.075100
1.966664 -18.033000
1.974994 -18.914500
1.983337 -19.628300
1.991667 -20.083300

